"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
19657,"136",0.897,"M","N","Full-Time","Masters","STEM","6","1000-4999","Public Sector","never",83,"0"
18122,"28",0.939,"M","Y","None","Masters","STEM",">20","10000+","Pvt Ltd",">4",9,"0"
4800,"21",0.624,"M","Y","None","Graduate","STEM","17","500-999","Pvt Ltd","never",4,"1"
4447,"21",0.624,"M","Y","None","Masters","STEM","10","100-500","Pvt Ltd",">4",69,"1"
24299,"21",0.624,"M","Y","None","Graduate","STEM","3","50-99","Pvt Ltd","1",52,"0"
29923,"103",0.92,"F","Y","None","Graduate","STEM","13","100-500","Pvt Ltd","1",109,"1"
7085,"160",0.92,"M","Y","None","Graduate","STEM","3","10000+","Pvt Ltd","1",109,"1"
24212,"145",0.555,"M","Y","None","Graduate","STEM","6","50-99","Pvt Ltd",">4",55,"1"
20375,"21",0.624,"M","Y","None","Masters","STEM","5","10-49","Funded Startup","1",57,"1"
9470,"103",0.92,"M","Y","None","Graduate","STEM","2","50-99","Pvt Ltd","1",24,"0"
17240,"16",0.91,"M","Y","None","Graduate","STEM",">20","500-999","Pvt Ltd","1",36,"0"
18265,"103",0.92,"M","Y","Part-Time","Graduate","STEM",">20","500-999","Pvt Ltd",">4",89,"1"
18444,"114",0.926,"M","N","Full-Time","High School","None","4","100-500","Pvt Ltd","1",4,"0"
9053,"180",0.698,"M","N","Full-Time","Graduate","STEM","1","50-99","Pvt Ltd","1",77,"0"
13086,"160",0.92,"M","Y","Part-Time","Graduate","STEM","4","100-500","Pvt Ltd","1",90,"0"
3950,"71",0.884,"M","N","Full-Time","Graduate","STEM","6","100-500","Pvt Ltd","never",128,"0"
15694,"114",0.926,"M","Y","None","Masters","STEM",">20","1000-4999","Pvt Ltd","1",16,"1"
28835,"21",0.624,"M","Y","None","Graduate","STEM","3","10000+","Pvt Ltd","1",44,"1"
2126,"16",0.91,"M","Y","None","Primary School","None","14","100-500","Funded Startup","1",36,"0"
26131,"103",0.92,"M","N","None","Graduate","STEM","4","100-500","Pvt Ltd","1",34,"0"
30530,"21",0.624,"M","N","Full-Time","Graduate","STEM","<1","50-99","Pvt Ltd","1",36,"1"
9722,"21",0.624,"M","Y","None","Graduate","STEM","15","100-500","Pvt Ltd","2",55,"1"
8764,"103",0.92,"M","Y","None","Graduate","STEM","11","100-500","Funded Startup","1",24,"0"
19796,"157",0.769,"M","Y","None","Graduate","STEM","14","100-500","Pvt Ltd","2",160,"0"
12380,"149",0.689,"M","N","Full-Time","High School","None","3","100-500","Pvt Ltd","never",45,"0"
13777,"16",0.91,"M","Y","None","Graduate","STEM","12","50-99","Pvt Ltd","1",22,"0"
14597,"102",0.804,"M","Y","Full-Time","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",68,"0"
2499,"57",0.866,"M","Y","Part-Time","Masters","STEM","11","1000-4999","Pvt Ltd","1",214,"0"
16267,"160",0.92,"M","N","None","High School","None","3","50-99","Pvt Ltd","never",4,"0"
6071,"36",0.893,"M","Y","None","Graduate","Humanities","3","10-49","Pvt Ltd","1",258,"0"
12116,"143",0.74,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",35,"0"
23990,"103",0.92,"M","N","Full-Time","Graduate","STEM","4","500-999","Public Sector","1",22,"0"
20410,"103",0.92,"M","Y","None","Phd","STEM",">20","100-500","Pvt Ltd","2",33,"0"
21368,"21",0.624,"M","N","None","Graduate","STEM","6","100-500","Funded Startup","1",17,"1"
5651,"104",0.924,"M","Y","None","Graduate","Business","17","5000-9999","Pvt Ltd",">4",41,"0"
4314,"61",0.913,"M","Y","None","High School","None","2","5000-9999","Public Sector","2",82,"0"
22570,"21",0.624,"M","Y","Full-Time","Graduate","STEM","4","500-999","Pvt Ltd","1",46,"1"
9127,"136",0.897,"M","Y","Full-Time","Graduate","STEM","1","500-999","Pvt Ltd","1",100,"0"
26228,"107",0.518,"M","N","Full-Time","Phd","Other",">20","10000+","Pvt Ltd",">4",56,"0"
10495,"123",0.738,"M","Y","None","Masters","STEM",">20","100-500","Funded Startup","1",34,"0"
28128,"45",0.89,"M","N","Full-Time","Masters","STEM","5","100-500","Pvt Ltd","1",49,"0"
3612,"104",0.924,"M","Y","None","Masters","STEM",">20","1000-4999","Pvt Ltd","1",11,"0"
4622,"100",0.887,"M","Y","None","Masters","STEM","19","500-999","Pvt Ltd","never",16,"0"
19792,"100",0.887,"M","Y","None","Masters","STEM","5","<10","Early Stage Startup","1",107,"0"
24066,"21",0.624,"M","Y","None","Masters","STEM","9","<10","Pvt Ltd","3",258,"1"
17195,"45",0.89,"M","N","None","Masters","Humanities","4","10000+","Pvt Ltd","1",12,"0"
14166,"73",0.754,"M","Y","None","Graduate","STEM","16","100-500","Pvt Ltd","1",30,"0"
918,"30",0.698,"M","Y","Part-Time","Graduate","STEM","7","50-99","Pvt Ltd","2",12,"0"
22828,"136",0.897,"M","Y","None","Masters","STEM","10","10000+","Pvt Ltd","2",17,"0"
32041,"103",0.92,"M","N","Full-Time","Graduate","STEM","7","100-500","Pvt Ltd","never",32,"1"
2339,"16",0.91,"M","Y","None","High School","None","17","50-99","Pvt Ltd","1",43,"0"
8772,"13",0.827,"M","Y","None","High School","None",">20","100-500","Pvt Ltd","4",44,"0"
18302,"160",0.92,"M","Y","None","Graduate","Other","5","100-500","Pvt Ltd","1",13,"0"
4183,"103",0.92,"M","N","None","Phd","STEM","10","10000+","Pvt Ltd","1",55,"0"
13751,"103",0.92,"M","Y","None","Graduate","Humanities","14","<10","Pvt Ltd",">4",23,"0"
20594,"90",0.698,"M","Y","None","Masters","STEM","9","50-99","Pvt Ltd","1",70,"0"
31645,"21",0.624,"M","Y","None","Masters","STEM","8","10-49","Funded Startup","1",61,"0"
10658,"21",0.624,"M","N","None","Graduate","STEM","8","100-500","Pvt Ltd",">4",116,"1"
32157,"103",0.92,"M","Y","None","Graduate","STEM","18","100-500","Pvt Ltd","never",116,"1"
22980,"103",0.92,"M","N","None","High School","None","7","50-99","Pvt Ltd","1",56,"1"
14604,"21",0.624,"M","Y","None","Phd","STEM",">20","100-500","Pvt Ltd","2",16,"1"
4085,"41",0.827,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",9,"0"
12939,"104",0.924,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd",">4",32,"0"
10539,"21",0.624,"M","Y","None","Graduate","Humanities","15","10-49","Pvt Ltd","1",103,"0"
30602,"103",0.92,"M","Y","None","Graduate","STEM",">20","<10","Pvt Ltd","never",20,"0"
10710,"114",0.926,"M","Y","None","Masters","Humanities","17","<10","Pvt Ltd","1",113,"0"
708,"103",0.92,"M","Y","None","Graduate","None","13","10-49","Funded Startup","3",76,"0"
28250,"103",0.92,"M","Y","None","High School","None","6","10000+","Pvt Ltd","1",4,"0"
21615,"101",0.558,"M","N","None","Graduate","STEM","4","100-500","Pvt Ltd","1",70,"0"
29644,"16",0.91,"M","Y","None","Graduate","STEM","4","500-999","Pvt Ltd","1",44,"0"
338,"103",0.92,"M","Y","None","Masters","STEM","8","100-500","Pvt Ltd","2",45,"1"
27732,"46",0.762,"M","N","Full-Time","High School","None","2","100-500","Pvt Ltd","never",40,"0"
12560,"21",0.624,"M","Y","None","Graduate","STEM","4","100-500","Pvt Ltd","1",32,"1"
26363,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",35,"1"
23180,"103",0.92,"M","Y","None","Graduate","STEM","12","10000+","Pvt Ltd","3",224,"0"
20597,"114",0.926,"M","Y","None","Graduate","STEM",">20","10-49","Pvt Ltd",">4",67,"0"
20444,"114",0.926,"M","N","None","Graduate","STEM","5","<10","Pvt Ltd","1",66,"0"
30699,"100",0.887,"M","Y","None","High School","None","5","50-99","Pvt Ltd","1",88,"0"
14828,"73",0.754,"M","Y","Part-Time","High School","None","7","<10","Pvt Ltd","2",176,"0"
14018,"21",0.624,"M","Y","Full-Time","Graduate","STEM","12","50-99","Pvt Ltd",">4",77,"1"
5583,"67",0.855,"M","Y","None","Masters","STEM","17","100-500","Pvt Ltd","1",8,"0"
5880,"64",0.666,"F","Y","Part-Time","Graduate","STEM","5","<10","Early Stage Startup","never",15,"0"
23019,"90",0.698,"M","Y","None","Graduate","STEM","12","50-99","Pvt Ltd","4",97,"1"
20470,"114",0.926,"M","N","None","Phd","STEM",">20","10000+","Pvt Ltd",">4",18,"1"
27299,"21",0.624,"M","N","Full-Time","High School","None","3","50-99","Pvt Ltd","never",25,"1"
3791,"73",0.754,"M","Y","Full-Time","Masters","STEM","6","10000+","Public Sector","never",14,"0"
1552,"75",0.939,"M","Y","None","Graduate","STEM","7","100-500","NGO","1",42,"0"
20023,"111",0.698,"M","Y","Full-Time","Graduate","STEM","7","500-999","NGO","1",8,"0"
4073,"103",0.92,"M","N","Full-Time","Phd","STEM",">20","100-500","Pvt Ltd","1",28,"0"
25663,"16",0.91,"M","N","Part-Time","Graduate","STEM","7","50-99","Pvt Ltd","2",62,"0"
29585,"103",0.92,"M","Y","None","Graduate","STEM","4","100-500","Pvt Ltd","1",48,"0"
31795,"103",0.92,"M","Y","None","Graduate","None",">20","100-500","Pvt Ltd","1",20,"0"
19763,"21",0.624,"M","Y","None","Graduate","STEM","2","10000+","Pvt Ltd","1",68,"0"
11725,"104",0.924,"M","Y","Full-Time","Graduate","STEM","11","50-99","Pvt Ltd","4",10,"0"
8932,"103",0.92,"M","Y","None","Graduate","STEM","8","100-500","Funded Startup","2",10,"1"
16459,"57",0.866,"M","Y","None","Graduate","STEM","14","50-99","Pvt Ltd",">4",66,"0"
7383,"67",0.855,"F","Y","Part-Time","Graduate","STEM","7","10000+","Pvt Ltd","1",41,"0"
3978,"103",0.92,"F","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",110,"0"
26408,"103",0.92,"M","Y","None","Graduate","None","14","50-99","Pvt Ltd","3",44,"0"
11429,"21",0.624,"M","Y","None","Graduate","STEM","17","10000+","Pvt Ltd",">4",29,"0"
9832,"114",0.926,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",110,"0"
13908,"160",0.92,"M","Y","None","Graduate","STEM","6","50-99","Pvt Ltd",">4",76,"1"
3324,"103",0.92,"M","N","None","Graduate","Other",">20","1000-4999","Public Sector",">4",96,"0"
19480,"100",0.887,"M","Y","None","Graduate","STEM","10","50-99","Pvt Ltd","4",106,"0"
10645,"21",0.624,"M","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","1",60,"1"
23998,"42",0.563,"M","N","Full-Time","Graduate","STEM","5","5000-9999","Pvt Ltd","1",119,"1"
3442,"16",0.91,"M","Y","None","Graduate","STEM","13","10-49","Pvt Ltd","1",53,"0"
29251,"166",0.649,"M","Y","Full-Time","Graduate","STEM","5","<10","Other","1",188,"0"
24411,"103",0.92,"M","Y","Full-Time","Graduate","Other","3","50-99","Pvt Ltd","3",11,"0"
359,"21",0.624,"M","Y","None","Graduate","STEM","9","10000+","Pvt Ltd",">4",135,"1"
29507,"173",0.878,"M","Y","None","Masters","Humanities",">20","100-500","Pvt Ltd",">4",61,"0"
31324,"128",0.527,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","1",63,"0"
13971,"160",0.92,"M","Y","None","Graduate","STEM","6","50-99","Public Sector","2",42,"0"
15804,"21",0.624,"M","N","None","High School","None","2","50-99","Pvt Ltd","never",13,"0"
18199,"94",0.698,"M","Y","None","Graduate","STEM","19","50-99","Pvt Ltd","1",9,"0"
13932,"46",0.762,"M","Y","None","Graduate","STEM","13","10-49","Pvt Ltd","1",106,"1"
28404,"16",0.91,"M","N","None","Graduate","Arts","2","100-500","Pvt Ltd","2",28,"0"
5802,"97",0.925,"M","N","None","Primary School","None","9","50-99","Pvt Ltd","never",48,"0"
24609,"160",0.92,"M","N","None","Graduate","STEM","5","50-99","Pvt Ltd","3",123,"0"
4155,"105",0.794,"M","Y","None","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",72,"0"
13483,"16",0.91,"M","N","None","Graduate","Humanities","7","100-500","Pvt Ltd","2",56,"0"
12335,"138",0.836,"M","N","None","Graduate","STEM","13","100-500","Pvt Ltd","never",17,"0"
25060,"114",0.926,"M","Y","None","Graduate","Other","9","10000+","Pvt Ltd","4",34,"0"
5153,"103",0.92,"M","Y","None","Masters","STEM","5","50-99","Pvt Ltd","1",76,"1"
21093,"91",0.691,"F","N","Full-Time","Graduate","STEM","<1","50-99","Pvt Ltd","never",18,"1"
7643,"103",0.92,"M","N","None","Graduate","Humanities","3","100-500","Pvt Ltd","2",72,"1"
30177,"103",0.92,"M","Y","Part-Time","Graduate","STEM","7","500-999","Pvt Ltd","2",56,"0"
2787,"138",0.836,"M","Y","None","Masters","STEM","18","50-99","Other","2",25,"0"
1241,"114",0.926,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",78,"0"
19586,"160",0.92,"M","N","None","Masters","STEM",">20","100-500","Pvt Ltd","1",33,"1"
11783,"101",0.558,"M","N","None","High School","None","5","50-99","Pvt Ltd","never",38,"0"
490,"36",0.893,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",52,"0"
22349,"76",0.698,"M","Y","None","Masters","STEM",">20","10-49","Pvt Ltd","3",10,"0"
28106,"160",0.92,"F","Y","None","Graduate","STEM",">20","10-49","Pvt Ltd","1",70,"0"
7317,"103",0.92,"M","N","Full-Time","Graduate","STEM","11","100-500","Public Sector","1",43,"1"
22473,"21",0.624,"M","Y","None","Graduate","STEM","6","1000-4999","Pvt Ltd","2",105,"0"
17061,"115",0.789,"M","Y","None","Graduate","STEM","4","10000+","Pvt Ltd","2",36,"0"
9009,"103",0.92,"M","Y","None","Graduate","STEM","2","1000-4999","Pvt Ltd","1",43,"0"
23914,"173",0.878,"M","Y","None","Masters","STEM","13","10000+","Pvt Ltd",">4",25,"0"
27253,"27",0.848,"M","N","None","Graduate","None","1","50-99","Pvt Ltd","1",290,"0"
15686,"116",0.743,"M","N","None","Masters","STEM","7","100-500","Pvt Ltd","1",30,"0"
18028,"103",0.92,"M","N","Full-Time","High School","None","9","100-500","Pvt Ltd","1",82,"0"
26958,"103",0.92,"M","N","None","Masters","STEM","4","1000-4999","Pvt Ltd","2",60,"1"
4940,"67",0.855,"F","Y","Part-Time","Graduate","STEM","10","10000+","Pvt Ltd","1",218,"1"
21778,"103",0.92,"Other","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",15,"1"
15698,"114",0.926,"M","Y","None","Masters","STEM",">20","50-99","Pvt Ltd",">4",35,"0"
20033,"103",0.92,"Other","Y","None","Graduate","STEM","13","1000-4999","Pvt Ltd","1",25,"1"
27366,"21",0.624,"M","N","Full-Time","Graduate","STEM","<1","50-99","Pvt Ltd","never",23,"0"
10557,"21",0.624,"F","Y","Full-Time","Masters","STEM","9","50-99","Early Stage Startup","never",218,"1"
16106,"61",0.913,"M","N","None","Graduate","STEM",">20","100-500","Pvt Ltd",">4",134,"0"
246,"64",0.666,"M","Y","None","Graduate","STEM","4","50-99","Pvt Ltd","never",65,"0"
21796,"114",0.926,"M","Y","None","Masters","STEM","20","50-99","Pvt Ltd","1",70,"0"
25162,"21",0.624,"M","Y","None","Masters","STEM","12","100-500","Pvt Ltd","1",135,"0"
32544,"103",0.92,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",96,"0"
3557,"103",0.92,"M","N","None","Graduate","None","1","100-500","Pvt Ltd","never",15,"1"
2463,"102",0.804,"M","N","None","Graduate","Humanities","4","100-500","Pvt Ltd","1",43,"0"
4615,"21",0.624,"M","Y","None","Graduate","STEM","5","10-49","Pvt Ltd","1",144,"0"
15394,"103",0.92,"Other","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","2",121,"1"
5570,"155",0.556,"M","Y","Full-Time","Graduate","STEM","6","50-99","Pvt Ltd","1",32,"1"
8534,"21",0.624,"M","Y","None","Graduate","STEM","6","100-500","Pvt Ltd","3",89,"0"
12808,"103",0.92,"M","Y","None","Graduate","STEM","4","500-999","Other","1",16,"0"
14418,"21",0.624,"M","Y","Full-Time","Graduate","STEM","2","50-99","Pvt Ltd","1",302,"1"
32054,"21",0.624,"M","N","Part-Time","Graduate","STEM","4","10-49","Pvt Ltd","never",40,"1"
544,"160",0.92,"F","Y","None","High School","None","10","50-99","Funded Startup","1",35,"1"
15999,"103",0.92,"M","Y","None","Graduate","STEM","19","1000-4999","Pvt Ltd","4",50,"0"
22441,"101",0.558,"M","Y","Part-Time","Masters","STEM","5","<10","Pvt Ltd","1",87,"0"
5059,"23",0.899,"M","N","None","Graduate","STEM","<1","100-500","Pvt Ltd","never",96,"1"
5165,"21",0.624,"M","N","None","Masters","STEM","3","100-500","Pvt Ltd","never",2,"0"
7301,"67",0.855,"M","Y","Full-Time","Masters","STEM","10","100-500","Pvt Ltd","2",38,"0"
7177,"114",0.926,"M","Y","None","Graduate","STEM","9","100-500","Pvt Ltd",">4",7,"1"
14453,"74",0.579,"M","Y","None","Masters","STEM","8","100-500","Pvt Ltd","3",50,"1"
17105,"103",0.92,"M","Y","None","Graduate","STEM","5","10000+","Pvt Ltd","never",43,"0"
20046,"21",0.624,"F","N","Full-Time","Graduate","STEM","2","100-500","Pvt Ltd","never",9,"0"
29250,"21",0.624,"M","N","None","Masters","STEM","2","50-99","Pvt Ltd","1",144,"1"
8458,"102",0.804,"M","Y","None","Graduate","Humanities","6","50-99","Pvt Ltd","1",36,"0"
25676,"114",0.926,"M","Y","None","Graduate","STEM","16","500-999","Pvt Ltd","never",48,"1"
48,"23",0.899,"M","Y","None","Graduate","STEM","2","100-500","Pvt Ltd","1",37,"0"
17327,"128",0.527,"M","Y","None","Graduate","None","4","10-49","Pvt Ltd","2",18,"1"
6325,"103",0.92,"M","Y","Full-Time","Graduate","STEM","9","1000-4999","Pvt Ltd","1",102,"0"
28472,"103",0.92,"M","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","2",124,"0"
17862,"149",0.689,"F","Y","Full-Time","Graduate","STEM","14","50-99","Pvt Ltd",">4",51,"1"
19038,"16",0.91,"M","Y","None","Masters","STEM","18","50-99","Pvt Ltd","1",312,"0"
31800,"28",0.939,"M","N","Full-Time","High School","None","7","100-500","Pvt Ltd","1",182,"0"
15790,"103",0.92,"M","Y","None","Graduate","STEM","4","50-99","Pvt Ltd","1",132,"0"
1595,"75",0.939,"M","N","None","Phd","STEM",">20","100-500","Pvt Ltd",">4",82,"0"
8654,"103",0.92,"F","Y","None","Graduate","STEM","7","10-49","Funded Startup","1",135,"0"
24096,"97",0.925,"M","Y","Part-Time","Graduate","STEM","13","50-99","Early Stage Startup","2",13,"0"
23780,"136",0.897,"M","N","None","Primary School","None","<1","50-99","Pvt Ltd","1",50,"0"
11216,"103",0.92,"M","Y","Full-Time","Phd","Other","13","5000-9999","Pvt Ltd",">4",28,"0"
32413,"93",0.865,"M","N","None","Primary School","None","5","50-99","Pvt Ltd","never",40,"0"
11675,"75",0.939,"M","Y","None","Graduate","STEM","18","50-99","Pvt Ltd",">4",170,"0"
4008,"114",0.926,"M","Y","Full-Time","Masters","Other","10","50-99","Public Sector","4",28,"0"
8989,"21",0.624,"M","N","None","Graduate","None","11","100-500","Pvt Ltd","never",66,"0"
26122,"160",0.92,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd","1",9,"0"
4139,"83",0.923,"M","Y","None","Masters","STEM","14","1000-4999","Pvt Ltd","4",11,"1"
16343,"61",0.913,"M","Y","None","Graduate","STEM","11","50-99","Pvt Ltd","1",17,"0"
25352,"116",0.743,"M","Y","None","Graduate","STEM","11","<10","Pvt Ltd","1",118,"0"
22878,"160",0.92,"F","Y","None","Graduate","STEM","10","10000+","Public Sector",">4",29,"0"
4632,"162",0.767,"M","N","Full-Time","Graduate","STEM","9","100-500","Pvt Ltd","never",182,"0"
5244,"23",0.899,"F","Y","None","Masters","STEM","15","100-500","Pvt Ltd","4",76,"0"
30917,"103",0.92,"F","N","None","Graduate","Business",">20","500-999","Pvt Ltd",">4",33,"1"
27808,"41",0.827,"M","Y","None","Graduate","STEM","9","50-99","Pvt Ltd","1",72,"0"
4556,"21",0.624,"M","N","Full-Time","High School","None","2","50-99","Pvt Ltd","never",107,"0"
25089,"104",0.924,"M","Y","None","Graduate","STEM","7","<10","Early Stage Startup","never",8,"0"
21528,"19",0.682,"M","N","None","Graduate","STEM","15","50-99","Pvt Ltd","1",66,"1"
3718,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","2",46,"1"
698,"103",0.92,"F","Y","None","Graduate","Arts","1","10-49","Pvt Ltd","1",107,"0"
10924,"16",0.91,"M","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","never",94,"0"
8510,"16",0.91,"M","Y","None","Graduate","STEM","10","1000-4999","Public Sector","never",50,"0"
6904,"21",0.624,"Other","Y","Full-Time","Graduate","STEM","1","50-99","Pvt Ltd","1",39,"1"
21560,"114",0.926,"M","Y","None","High School","None",">20","50-99","Pvt Ltd","2",37,"0"
22490,"114",0.926,"M","N","Full-Time","High School","None","6","10000+","Pvt Ltd","4",144,"0"
7273,"118",0.722,"M","Y","Part-Time","Masters","STEM","10","1000-4999","Pvt Ltd","3",19,"1"
32515,"114",0.926,"Other","Y","None","High School","None","16","50-99","Pvt Ltd","2",28,"0"
7646,"104",0.924,"M","Y","None","Masters","STEM","10","100-500","Pvt Ltd","1",47,"1"
27728,"103",0.92,"M","Y","None","Graduate","STEM",">20","50-99","Public Sector",">4",7,"0"
5010,"103",0.92,"M","Y","None","Graduate","STEM","12","500-999","Pvt Ltd","2",42,"0"
32024,"103",0.92,"M","N","None","Graduate","Humanities","5","1000-4999","Public Sector","2",37,"0"
16988,"160",0.92,"M","Y","None","Phd","STEM","10","100-500","Public Sector","1",48,"0"
16478,"114",0.926,"M","N","None","Graduate","STEM","2","100-500","Pvt Ltd","1",46,"0"
1791,"103",0.92,"M","Y","Full-Time","Graduate","STEM","2","<10","Early Stage Startup","1",78,"0"
10441,"99",0.915,"F","Y","None","Phd","STEM",">20","1000-4999","Public Sector","never",110,"0"
5845,"21",0.624,"M","Y","None","Graduate","Business","<1","10-49","Public Sector","1",102,"1"
10081,"116",0.743,"M","Y","None","Graduate","STEM","5","<10","Early Stage Startup","1",8,"0"
7692,"11",0.55,"M","Y","Full-Time","Masters","STEM",">20","50-99","Pvt Ltd",">4",128,"1"
6002,"102",0.804,"M","Y","Full-Time","Graduate","STEM","14","50-99","Public Sector","2",46,"0"
30324,"103",0.92,"M","Y","None","Masters","STEM","11","100-500","Public Sector",">4",24,"0"
27171,"157",0.769,"M","Y","Part-Time","Masters","STEM","7","50-99","Pvt Ltd","3",13,"0"
