"","enrollee_id","city","city_development_index","gender_M","gender_F","relevent_experience_Y","enrolled_university_None","enrolled_university_FullTime","education_level","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_FundedStartup","company_type_EarlyStageStartup","company_type_PvtLtd","company_type_PublicSector","company_type_NGO","last_new_job","training_hours","target"
"11980",15188,0.214401481824496,0.92,1,0,1,0,0,3,0,1,0,0,0,12,6,0,0,0,0,1,1,30,0
"11981",26752,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,13,7,0,0,1,0,0,4,17,0
"11982",33107,0.14828897338403,0.884,1,0,1,0,0,3,0,0,0,1,0,6,1,0,1,0,0,0,1,70,0
"11983",20808,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,9,2,0,0,1,0,0,2,246,0
"11984",12596,0.235294117647059,0.887,1,0,1,1,0,2,0,0,0,1,0,12,2,0,0,0,0,0,4,96,1
"11985",15505,0.100226073850791,0.926,1,0,1,0,1,2,0,0,0,1,0,5,0,0,0,1,0,0,2,100,0
"11986",7238,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,10,2,0,0,0,0,0,0,24,1
"11987",10507,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,0,250,0
"11988",23468,0.288461538461538,0.727,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,0,0,0,1,88,1
"11989",33272,0.214401481824496,0.92,1,0,0,1,0,3,0,0,0,1,0,19,0,0,1,0,0,0,2,24,0
"11990",24491,0.148148148148148,0.763,1,0,1,1,0,2,0,0,0,1,0,12,2,0,0,1,0,0,1,288,0
"11991",6146,0.234803337306317,0.92,0,1,1,1,0,2,0,0,0,1,0,7,5,0,0,1,0,0,1,102,0
"11992",14794,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,9,2,0,0,0,0,0,1,73,0
"11993",20578,0.0792079207920792,0.925,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,0,0,0,2,35,1
"11994",1890,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,14,6,0,0,1,0,0,5,33,0
"11995",5483,0.132558139534884,0.855,0,1,0,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,5,35,0
"11996",10999,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,21,2,0,0,1,0,0,1,152,0
"11997",31258,0.229508196721311,0.698,1,0,0,1,0,2,0,0,0,0,0,7,3,0,0,1,0,0,4,5,1
"11998",6424,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,10,2,0,0,1,0,0,1,176,0
"11999",7287,0.100226073850791,0.926,1,0,1,0,1,3,0,0,0,1,0,15,3,0,0,1,0,0,1,330,0
"12000",24129,0.105902777777778,0.897,0,1,1,1,0,3,0,0,0,1,0,6,7,0,0,1,0,0,0,126,0
"12001",27035,0.3,0.921,1,0,1,0,1,3,0,0,0,1,0,5,3,0,0,1,0,0,1,10,0
"12002",32812,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,5,5,0,0,1,0,0,1,52,1
"12003",16189,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,0,1,7,3,0,0,0,0,0,1,110,1
"12004",2985,0.285714285714286,0.739,1,0,1,0,1,2,0,0,0,1,0,4,4,0,0,0,1,0,0,69,0
"12005",25305,0.100226073850791,0.926,1,0,0,0,1,2,0,0,0,1,0,3,5,0,0,1,0,0,0,60,0
"12006",32110,0.107142857142857,0.895,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,40,0
"12007",23086,0.234803337306317,0.92,1,0,0,1,0,4,0,0,0,1,0,19,6,0,0,0,1,0,3,250,0
"12008",7211,0.264285714285714,0.754,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,68,0
"12009",1598,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,4,34,1
"12010",15798,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,4,6,0,0,1,0,0,2,30,0
"12011",13514,0.132558139534884,0.855,0,0,1,1,0,3,0,0,0,1,0,16,2,0,0,1,0,0,1,2,0
"12012",6301,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,6,2,0,0,0,0,0,1,45,0
"12013",27497,0.14828897338403,0.884,1,0,1,1,0,2,0,0,0,1,0,7,3,0,0,0,0,0,5,104,0
"12014",20072,0.115384615384615,0.847,1,0,1,1,0,2,0,0,0,1,0,13,1,1,0,0,0,0,1,23,0
"12015",15906,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,332,0
"12016",15452,0.59053343350864,0.624,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,20,1
"12017",10895,0.0893854748603352,0.899,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,168,0
"12018",6983,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,6,1,1,0,0,0,0,1,68,0
"12019",8162,0.0918367346938776,0.913,1,0,1,1,0,3,0,0,0,1,0,8,3,0,0,0,0,0,2,111,0
"12020",24847,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,4,5,0,0,1,0,0,1,25,1
"12021",5027,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,78,0
"12022",3294,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,1,0,0,5,109,0
"12023",177,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,9,7,0,0,1,0,0,5,51,1
"12024",7983,0.141592920353982,0.89,1,0,1,0,0,1,0,0,0,0,0,15,5,0,0,1,0,0,5,15,0
"12025",21992,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,2,17,0
"12026",17554,0.0792079207920792,0.925,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,63,0
"12027",6925,0.117259552042161,0.91,1,0,1,1,0,2,0,1,0,0,0,0,2,0,0,1,0,0,1,94,1
"12028",20916,0.173228346456693,0.743,0,1,1,1,0,2,0,0,0,1,0,6,6,0,0,1,0,0,1,64,0
"12029",11672,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,7,5,0,0,1,0,0,2,20,1
"12030",19496,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,16,3,0,0,0,0,0,1,15,0
"12031",18191,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,11,3,0,0,0,0,0,0,6,0
"12032",1599,0.288461538461538,0.727,1,0,1,1,0,2,0,0,0,1,0,18,3,0,0,1,0,0,5,182,0
"12033",10734,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,17,5,0,0,1,0,0,5,22,0
"12034",4050,0.100226073850791,0.926,1,0,0,0,1,2,0,0,0,1,0,6,3,0,0,1,0,0,0,71,0
"12035",27175,0.5,0.698,1,0,1,1,0,2,0,0,0,1,0,8,0,0,0,1,0,0,1,111,0
"12036",6132,0.0840336134453782,0.836,1,0,1,1,0,2,0,0,0,0,0,17,4,0,0,1,0,0,1,32,0
"12037",32425,0.132558139534884,0.855,0,1,0,0,1,1,0,0,0,0,0,2,7,0,0,1,0,0,1,6,0
"12038",31837,0.137931034482759,0.802,1,0,1,1,0,2,0,0,0,1,0,6,3,0,0,1,0,0,1,21,0
"12039",25648,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,3,3,0,0,1,0,0,2,46,0
"12040",24496,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,12,4,0,0,1,0,0,5,163,1
"12041",1654,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,16,3,0,0,1,0,0,1,12,0
"12042",29783,0.59053343350864,0.624,1,0,0,0,1,1,0,0,0,0,0,3,2,0,0,1,0,0,1,35,1
"12043",7115,0.12751677852349,0.878,1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,0,0,2,8,0
"12044",19432,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,16,7,0,0,1,0,0,5,21,1
"12045",21639,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,11,3,0,0,1,0,0,2,56,0
"12046",17998,0.107913669064748,0.896,1,0,1,1,0,2,1,0,0,0,0,21,3,0,0,0,0,0,1,30,0
"12047",31858,0.234803337306317,0.92,1,0,0,0,1,3,0,0,0,1,0,10,3,0,0,0,0,0,1,7,0
"12048",6290,0.264285714285714,0.754,1,0,1,0,0,2,0,0,0,1,0,14,7,0,0,1,0,0,5,23,0
"12049",1538,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,9,0
"12050",25431,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,21,2,0,0,1,0,0,5,26,0
"12051",33055,0.215189873417722,0.903,1,0,1,1,0,2,0,0,0,1,0,14,7,0,0,1,0,0,3,40,1
"12052",6603,0.235294117647059,0.887,1,0,1,0,1,3,0,0,0,1,0,19,2,1,0,0,0,0,2,106,0
"12053",15741,0.117647058823529,0.856,1,0,1,1,0,2,0,0,0,0,0,12,5,0,0,1,0,0,2,314,0
"12054",29064,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,15,5,0,0,1,0,0,1,14,1
"12055",2952,0.214401481824496,0.92,1,0,1,0,1,2,0,0,0,1,0,5,6,0,0,0,1,0,1,111,0
"12056",26519,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,9,1,0,0,1,0,0,3,50,1
"12057",25672,0.117259552042161,0.91,1,0,1,1,0,1,0,0,0,0,0,8,3,0,0,1,0,0,5,111,0
"12058",9419,0.141592920353982,0.89,1,0,1,0,1,3,0,0,0,1,0,9,2,0,0,1,0,0,5,51,0
"12059",1292,0.10126582278481,0.949,1,0,0,1,0,2,0,0,0,1,0,4,2,0,0,0,0,0,2,68,1
"12060",16815,0.105902777777778,0.897,1,0,0,0,1,2,0,0,0,1,0,5,3,0,0,0,0,0,1,16,0
"12061",15661,0.105902777777778,0.897,1,0,1,1,0,3,0,0,0,1,0,6,0,0,0,1,0,0,1,6,0
"12062",31900,0.214401481824496,0.92,1,0,1,1,0,4,0,0,0,1,0,21,7,0,0,1,0,0,2,13,0
"12063",24682,0.214401481824496,0.92,1,0,1,1,0,2,1,0,0,0,0,14,3,0,0,0,0,0,4,178,1
"12064",1016,0.222222222222222,0.698,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,22,0
"12065",18448,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,15,3,0,0,1,0,0,5,23,0
"12066",18974,0.214401481824496,0.92,0,1,1,0,1,2,0,0,0,1,0,4,3,0,0,0,1,0,1,55,1
"12067",7029,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,1,0,0,0,29,1
"12068",4097,0.0893854748603352,0.899,0,1,1,1,0,2,0,0,0,1,0,9,1,1,0,0,0,0,1,41,0
"12069",3684,0.132558139534884,0.855,1,0,1,1,0,1,0,0,0,0,0,5,1,0,0,1,0,0,2,56,0
"12070",18477,0.078125,0.939,1,0,1,1,0,1,0,0,0,0,0,14,2,1,0,0,0,0,3,11,0
"12071",179,0.59053343350864,0.624,0,1,1,1,0,2,0,0,1,0,0,7,5,0,0,1,0,0,5,79,1
"12072",14640,0.307291666666667,0.698,1,0,0,0,0,3,0,0,0,1,0,5,7,0,0,0,1,0,1,328,1
"12073",8150,0.141592920353982,0.89,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,1,192,0
"12074",12801,0.149253731343284,0.776,1,0,1,0,0,2,0,0,0,1,0,21,3,0,0,0,1,0,5,89,0
"12075",15498,0.0792079207920792,0.925,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,1,83,1
"12076",32265,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,0,0,0,1,0,0,1,35,0
"12077",759,0.234803337306317,0.92,0,1,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,33,0
"12078",10951,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,53,0
"12079",27890,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,1,56,1
"12080",28329,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,11,3,0,0,0,0,0,1,3,1
"12081",17247,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,18,2,0,0,0,0,0,2,25,0
"12082",24459,0.214401481824496,0.92,1,0,1,0,0,3,0,0,0,1,0,15,4,0,0,0,1,0,1,10,0
"12083",24836,0.102310231023102,0.939,1,0,0,1,0,1,0,0,0,0,0,5,3,0,0,1,0,0,0,62,0
"12084",16855,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,9,4,0,0,1,0,0,5,40,0
"12085",11552,0.141592920353982,0.89,1,0,1,1,0,1,0,0,0,0,0,19,0,0,1,0,0,0,5,46,0
"12086",21550,0.111111111111111,0.796,1,0,0,1,0,1,0,0,0,0,0,3,2,0,0,1,0,0,2,22,1
"12087",4886,0.288461538461538,0.727,1,0,1,1,0,2,0,0,0,1,0,3,0,0,0,1,0,0,1,174,0
"12088",8070,0.141592920353982,0.89,0,1,1,1,0,2,0,0,0,1,0,4,5,0,0,1,0,0,2,51,0
"12089",3823,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,14,2,0,0,1,0,0,1,158,1
"12090",26643,0.0918367346938776,0.913,1,0,1,1,0,3,0,0,0,1,0,10,2,0,0,1,0,0,1,60,0
"12091",11580,0.117259552042161,0.91,1,0,0,1,0,2,0,0,0,1,0,6,3,0,0,0,0,0,0,14,1
"12092",4877,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,5,10,0
"12093",26559,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,16,1,0,0,1,0,0,2,140,0
"12094",29347,0.214401481824496,0.92,0,1,1,1,0,3,1,0,0,0,0,21,3,0,0,1,0,0,1,18,1
"12095",13425,0.105902777777778,0.897,0,1,1,1,0,3,0,0,0,1,0,17,2,0,0,1,0,0,1,19,0
"12096",2300,0.100226073850791,0.926,0,1,1,1,0,3,0,1,0,0,0,3,2,0,0,1,0,0,1,82,0
"12097",26712,0.117259552042161,0.91,1,0,0,0,1,3,0,0,0,1,0,9,0,0,0,1,0,0,1,37,0
"12098",13354,0.14828897338403,0.884,1,0,1,0,1,3,0,0,0,1,0,9,7,0,0,1,0,0,1,52,0
"12099",9043,0.586776859504132,0.55,1,0,1,1,0,2,0,0,0,1,0,8,2,0,0,1,0,0,1,44,1
"12100",28934,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,0,0,0,2,19,0
"12101",20479,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,3,1,0,0,1,0,0,2,13,1
"12102",31470,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,5,1,1,0,0,0,0,1,24,1
"12103",16925,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,19,3,0,0,0,0,0,5,312,0
"12104",4666,0.117259552042161,0.91,1,0,1,1,0,2,0,1,0,0,0,20,2,0,0,1,0,0,2,72,0
"12105",26357,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,6,7,0,0,1,0,0,1,46,0
"12106",15903,0.214401481824496,0.92,0,1,1,1,0,3,0,0,0,1,0,11,7,0,0,1,0,0,1,61,0
"12107",22783,0.160839160839161,0.923,1,0,1,1,0,2,0,0,0,1,0,5,1,0,0,1,0,0,4,264,0
"12108",33326,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,21,0
"12109",20565,0.100226073850791,0.926,1,0,0,0,1,2,0,0,0,1,0,10,1,0,0,1,0,0,1,92,0
"12110",16294,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,3,2,0,0,1,0,0,0,10,0
"12111",3501,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,21,2,0,0,0,0,0,5,21,0
"12112",31294,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,18,7,0,0,1,0,0,1,9,0
"12113",29919,0.214401481824496,0.92,0,1,1,1,0,3,0,0,0,1,0,4,6,0,0,1,0,0,1,40,1
"12114",3615,0.0918367346938776,0.913,1,0,1,1,0,1,0,0,0,0,0,8,3,0,0,1,0,0,1,116,0
"12115",14592,0.573333333333333,0.558,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,53,1
"12116",22072,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,2,218,0
"12117",4845,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,19,7,0,0,0,1,0,1,124,1
"12118",27354,0.59053343350864,0.624,1,0,0,0,1,3,0,0,0,1,0,3,2,0,0,0,0,0,1,34,1
"12119",14287,0.214401481824496,0.92,1,0,1,1,0,2,0,0,1,0,0,4,7,0,0,1,0,0,1,97,0
"12120",10544,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,9,3,0,0,1,0,0,4,4,1
"12121",4852,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,11,7,0,0,1,0,0,5,2,1
"12122",27665,0.234803337306317,0.92,0,1,1,1,0,2,0,0,0,1,0,3,4,0,0,1,0,0,2,292,0
"12123",6083,0.100226073850791,0.926,1,0,0,1,0,2,0,0,0,1,0,5,2,0,0,0,0,0,4,19,1
"12124",28524,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,0,0,0,0,12,1
"12125",410,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,14,7,0,0,1,0,0,2,80,0
"12126",1582,0.214401481824496,0.92,1,0,1,1,0,4,0,0,0,1,0,21,1,0,1,0,0,0,5,41,0
"12127",23196,0.214401481824496,0.92,1,0,1,1,0,2,0,1,0,0,0,21,2,0,0,1,0,0,5,23,1
"12128",32239,0.214401481824496,0.92,0,1,1,1,0,2,0,1,0,0,0,4,7,0,0,1,0,0,1,276,0
"12129",28687,0.102310231023102,0.939,1,0,1,1,0,4,0,0,0,1,0,8,5,0,0,0,1,0,3,302,0
"12130",4192,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,10,1,1,0,0,0,0,1,20,0
"12131",2014,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,7,6,0,0,1,0,0,4,44,1
"12132",7111,0.117259552042161,0.91,0,1,1,1,0,3,0,0,0,1,0,2,2,0,0,1,0,0,1,74,0
"12133",1747,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,5,2,0,0,0,0,0,1,15,0
"12134",9216,0.0840336134453782,0.836,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,1,0,0,1,114,0
"12135",4970,0.132558139534884,0.855,1,0,1,1,0,3,0,0,0,1,0,17,7,0,0,1,0,0,2,21,0
"12136",6438,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,118,1
"12137",19341,0.38135593220339,0.682,1,0,0,0,1,2,0,0,0,1,0,3,2,0,0,0,0,0,1,7,1
"12138",33186,0.214285714285714,0.856,1,0,1,1,0,2,0,0,0,1,0,12,3,0,0,1,0,0,1,158,0
"12139",15765,0.100226073850791,0.926,1,0,0,0,1,2,0,0,0,1,0,9,3,0,0,0,0,0,1,284,0
"12140",19205,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,18,7,0,0,1,0,0,1,6,0
"12141",32007,0.234803337306317,0.92,1,0,0,0,1,1,0,0,0,0,0,2,3,0,0,1,0,0,2,110,0
"12142",27084,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,9,4,0,0,1,0,0,5,52,0
"12143",24868,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,15,3,0,0,1,0,0,1,56,0
"12144",8711,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,8,2,0,0,0,0,0,2,29,1
"12145",22283,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,7,3,0,0,0,0,1,1,42,0
"12146",29004,0.0918367346938776,0.913,1,0,0,1,0,3,0,0,0,1,0,21,7,0,0,1,0,0,2,90,0
"12147",24881,0.307291666666667,0.698,1,0,1,1,0,3,0,0,0,1,0,6,0,0,0,1,0,0,1,46,0
"12148",17010,0.214401481824496,0.92,0,1,1,0,0,2,0,0,0,1,0,10,5,0,0,1,0,0,2,37,0
"12149",14358,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,5,2,0,0,0,0,0,1,58,0
"12150",13276,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,0,0,0,1,69,1
"12151",13158,0.117259552042161,0.91,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,39,0
"12152",8074,0.229508196721311,0.698,1,0,1,1,0,2,0,0,0,0,1,2,5,0,0,1,0,0,1,23,0
"12153",17601,0.12751677852349,0.878,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,77,0
"12154",1286,0.234803337306317,0.92,0,0,1,1,0,2,0,0,0,1,0,15,3,0,0,1,0,0,5,53,0
"12155",21607,0.586776859504132,0.55,1,0,1,1,0,2,0,0,0,1,0,7,4,0,0,0,0,0,3,114,1
"12156",25433,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,5,1,0,0,1,0,0,2,27,1
"12157",18150,0.0792079207920792,0.925,1,0,1,1,0,0,0,0,0,0,0,6,3,0,0,1,0,0,5,28,0
"12158",25264,0.173333333333333,0.804,0,1,1,1,0,3,0,0,0,1,0,15,3,0,0,1,0,0,1,64,0
"12159",26758,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,13,7,0,0,1,0,0,3,21,1
"12160",32466,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,10,2,0,0,0,0,0,4,108,0
"12161",30776,0.0840336134453782,0.836,1,0,1,1,0,3,0,0,0,1,0,21,4,0,0,1,0,0,5,38,0
"12162",17630,0,0.625,1,0,1,0,0,2,0,0,0,1,0,6,2,0,0,1,0,0,4,72,0
"12163",3459,0.208333333333333,0.698,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,1,0,2,73,0
"12164",8944,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,4,12,0
"12165",4245,0.0945945945945946,0.924,1,0,0,1,0,2,1,0,0,0,0,14,3,0,0,0,0,0,4,56,0
"12166",8568,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,21,6,0,0,1,0,0,5,26,0
"12167",30944,0.264285714285714,0.754,1,0,1,1,0,2,0,0,0,1,0,6,3,0,0,1,0,0,1,54,0
"12168",7168,0.117259552042161,0.91,1,0,1,0,0,2,0,0,0,1,0,21,2,0,0,1,0,0,3,14,0
"12169",31475,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,77,0
"12170",3715,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,4,232,1
"12171",30039,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,1,126,0
"12172",8746,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,3,4,0,0,1,0,0,2,20,0
"12173",30417,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,5,36,0
"12174",14244,0.214401481824496,0.92,1,0,0,0,1,1,0,0,0,0,0,5,2,0,0,0,0,1,1,104,0
"12175",25944,0.0945945945945946,0.924,1,0,0,1,0,3,0,0,0,1,0,21,2,0,0,1,0,0,5,20,0
"12176",24707,0.0893854748603352,0.899,1,0,1,1,0,3,0,0,0,1,0,21,0,0,1,0,0,0,1,15,0
"12177",14278,0.137931034482759,0.802,1,0,1,1,0,2,0,0,0,1,0,16,2,0,0,1,0,0,3,44,0
"12178",19667,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,16,3,0,0,1,0,0,1,46,0
"12179",15131,0.100226073850791,0.926,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,38,0
"12180",11206,0.285714285714286,0.739,0,1,1,1,0,2,0,0,0,1,0,6,3,0,0,0,0,1,1,278,0
"12181",10366,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,17,2,0,0,0,0,0,5,23,0
"12182",23156,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,9,7,0,0,1,0,0,1,83,0
"12183",15898,0.235294117647059,0.887,1,0,1,1,0,2,1,0,0,0,0,4,1,0,0,0,0,0,2,33,1
"12184",23886,0.307291666666667,0.698,1,0,0,0,1,2,0,0,0,1,0,4,2,0,0,0,0,0,2,112,1
"12185",8969,0.22680412371134,0.689,1,0,1,1,0,2,0,0,0,1,0,9,2,0,1,0,0,0,1,63,0
"12186",29587,0.214401481824496,0.92,1,0,1,1,0,1,0,0,0,0,0,9,5,0,0,1,0,0,2,3,0
"12187",27558,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,0,0,0,2,224,1
"12188",28691,0.215189873417722,0.903,0,1,1,1,0,2,0,1,0,0,0,1,3,0,0,1,0,0,0,5,0
"12189",31990,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,20,5,0,0,0,1,0,5,50,0
"12190",16933,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,1,0,0,2,184,0
"12191",9058,0.586776859504132,0.55,1,0,1,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,12,0
"12192",9322,0.306122448979592,0.766,1,0,1,0,1,2,0,0,0,1,0,8,3,0,0,1,0,0,2,12,0
"12193",1267,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,11,0,0,0,1,0,0,1,16,0
"12194",21007,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,9,3,0,0,1,0,0,1,135,0
"12195",9857,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,4,4,0,0,1,0,0,1,86,0
"12196",14404,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,7,5,0,0,0,1,0,1,158,0
"12197",33171,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,5,1,1,0,0,0,0,1,44,1
"12198",31614,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,5,2,1,0,0,0,0,1,102,0
"12199",21697,0.100226073850791,0.926,1,0,0,1,0,2,0,0,0,1,0,13,3,0,0,0,0,0,3,11,0
"12200",4522,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,1,0,0,0,0,5,46,0
"12201",1418,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,3,0,0,1,0,0,2,56,0
"12202",11001,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,2,6,0,0,1,0,0,1,53,0
"12203",1315,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,1,0,0,2,188,1
"12204",21547,0.105902777777778,0.897,1,0,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,26,0
"12205",3368,0.14828897338403,0.884,0,1,1,1,0,2,0,0,0,1,0,16,2,0,0,1,0,0,1,107,0
