"","enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"9554",14927,"128",0.527,"M","Y","Full-Time","Graduate","STEM","2","10-49","Pvt Ltd","1",88,"0"
"9555",31480,"16",0.91,"F","N","None","Graduate","None","14","50-99","Pvt Ltd","3",56,"0"
"9556",930,"114",0.926,"M","Y","None","Graduate","STEM","9","<10","Pvt Ltd","1",19,"0"
"9557",21413,"136",0.897,"M","Y","None",NA,NA,"10","50-99",NA,"1",17,"0"
"9558",25887,"76",0.698,"M","N","None","High School","None","6","500-999","NGO","never",254,"0"
"9559",17514,"160",0.92,"M","Y","None","Masters","STEM","5","10000+","Pvt Ltd",">4",6,"0"
"9560",6907,"21",0.624,NA,"N",NA,"Graduate","STEM","<1",NA,NA,"never",55,"0"
"9561",13584,"114",0.926,"M","N","None","Graduate","STEM",">20","<10","Pvt Ltd","4",57,"0"
"9562",27845,"114",0.926,"M","Y","None","Masters","STEM",">20","10000+","Pvt Ltd","1",66,"0"
"9563",22544,"21",0.624,"M","N","Full-Time","Graduate","STEM","2",NA,NA,"never",13,"1"
"9564",12012,"11",0.55,"M","Y","Full-Time","Masters","STEM","4","50-99","NGO","1",110,"1"
"9565",16436,"67",0.855,"Other","Y","None","High School","None","11","50-99","Funded Startup","4",78,"1"
"9566",5378,"103",0.92,"M","Y","None","Graduate","STEM",">20","100-500",NA,"1",126,"0"
"9567",3187,"36",0.893,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",16,"0"
"9568",6761,"74",0.579,"M","Y","None","Graduate","STEM","16","50-99","Pvt Ltd",">4",168,"1"
"9569",32171,"103",0.92,"M","Y","None","Masters","STEM","18","10-49","Pvt Ltd","2",47,"0"
"9570",24665,"103",0.92,NA,"Y","None","Masters","STEM","10",NA,NA,"1",24,"0"
"9571",28983,"21",0.624,"M","N","Full-Time","Graduate","STEM","3",NA,NA,"1",67,"0"
"9572",5036,"71",0.884,"M","Y","Part-Time","Graduate","STEM","11","10-49","Early Stage Startup","1",138,"0"
"9573",31671,"24",0.698,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd","1",30,"0"
"9574",7434,"75",0.939,"F","Y","Part-Time","Graduate","STEM","15","500-999","Pvt Ltd","1",44,"0"
"9575",8535,"101",0.558,NA,"N","None","High School","None","6",NA,NA,"never",31,"1"
"9576",28777,"114",0.926,NA,"N","Part-Time","High School","None","3","50-99","Early Stage Startup","2",134,"0"
"9577",8950,"75",0.939,"M","Y","None","Masters","STEM",">20","50-99","Pvt Ltd","2",163,"0"
"9578",16813,"160",0.92,"M","Y","None","Graduate","STEM","15",NA,NA,"2",37,"0"
"9579",32575,"61",0.913,"M","Y","None","Masters","STEM","11","10-49","Early Stage Startup","1",45,"0"
"9580",4193,"100",0.887,"M","Y","None","Phd","STEM","10","10-49","Pvt Ltd","2",218,"0"
"9581",5198,"21",0.624,"M","Y","None","Masters","STEM","5","10-49","Pvt Ltd","2",52,"1"
"9582",13229,"103",0.92,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",72,"0"
"9583",2786,"103",0.92,"M","Y","None","Graduate","STEM","7","<10","Pvt Ltd","1",28,"0"
"9584",12985,"67",0.855,"Other","N","None","Primary School","None","1",NA,NA,"never",17,"1"
"9585",26785,"138",0.836,"M","N","Full-Time","Graduate","STEM","11","50-99","Pvt Ltd","never",28,"0"
"9586",7930,"24",0.698,NA,"Y","None","Masters","STEM","14","50-99","Pvt Ltd","never",6,"0"
"9587",30292,"74",0.579,"M","Y","None","Graduate","STEM","6","100-500","Pvt Ltd","1",8,"0"
"9588",15034,"16",0.91,"M","Y","None","Graduate","STEM","4","1000-4999","Pvt Ltd","1",44,"0"
"9589",14047,"103",0.92,"M","Y","Part-Time","Graduate","STEM","12",NA,NA,"2",48,"0"
"9590",5903,"21",0.624,"M","Y","None","Graduate","STEM","15","5000-9999","Pvt Ltd","3",67,"1"
"9591",27947,"173",0.878,"M","N","None","High School","None","10",NA,NA,"1",17,"1"
"9592",3105,"116",0.743,"M","N","Full-Time","Graduate","STEM","3",NA,"Pvt Ltd","never",47,"1"
"9593",26323,"103",0.92,"Other","N","None","Graduate","Business","<1","1000-4999","Pvt Ltd",">4",130,"0"
"9594",29517,"138",0.836,"M","Y","None","Graduate","STEM","11","100-500","Pvt Ltd","never",30,"0"
"9595",27358,"21",0.624,"M","N","None","Graduate","STEM","4","100-500",NA,"never",85,"1"
"9596",21374,"21",0.624,NA,"N","Full-Time","Graduate","STEM","1","50-99","Pvt Ltd",NA,124,"1"
"9597",8476,"101",0.558,NA,"Y","None","Graduate","STEM","1","50-99","Pvt Ltd","1",33,"0"
"9598",24323,"21",0.624,"M","Y","None","Graduate","STEM","3","50-99","Funded Startup","1",61,"1"
"9599",19519,"21",0.624,NA,"Y","None","Masters","STEM","5",NA,NA,"1",56,"0"
"9600",12179,"44",0.725,NA,"Y","None","Graduate","STEM","7",NA,NA,"never",80,"0"
"9601",28429,"160",0.92,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd","1",35,"0"
"9602",16186,"114",0.926,"M","Y","None","Masters","STEM","10","10000+","Pvt Ltd","2",50,"0"
"9603",22667,"16",0.91,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",64,"0"
"9604",30919,"143",0.74,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","3",65,"0"
"9605",3682,"103",0.92,"M","Y","None","Graduate","Humanities",">20",NA,"Pvt Ltd",">4",85,"0"
"9606",16056,"55",0.739,"M","Y","None","Graduate","STEM","8","10-49","Pvt Ltd","1",119,"0"
"9607",19565,"21",0.624,NA,"Y","Full-Time","Masters","STEM","8","100-500","Early Stage Startup","3",84,"1"
"9608",24338,"21",0.624,"M","Y","Full-Time","Graduate","STEM","4","1000-4999","Pvt Ltd","1",74,"0"
"9609",7180,"21",0.624,NA,"N","None","Primary School","None","1",NA,NA,"never",46,"0"
"9610",13652,"61",0.913,"M","Y","None","Graduate","STEM","14","100-500","Pvt Ltd","1",6,"0"
"9611",23612,"114",0.926,"M","Y","Full-Time","Graduate","STEM","5","10-49","Public Sector","1",53,"0"
"9612",23248,"103",0.92,"M","Y","None","Graduate","STEM","5","100-500","Pvt Ltd","2",90,"0"
"9613",1580,"16",0.91,"M","N","Full-Time","Graduate","STEM","1",NA,NA,"never",4,"0"
"9614",14613,"16",0.91,NA,"Y","None","Masters","STEM","3","10000+","Pvt Ltd","2",56,"0"
"9615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9616",24148,"21",0.624,"M","Y","None","Graduate","Business","8","100-500","Pvt Ltd","1",52,"1"
"9617",27162,"75",0.939,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",65,"0"
"9618",28926,"103",0.92,"M","N","None","Graduate","Business","5","10000+","Pvt Ltd",">4",12,"0"
"9619",18048,"27",0.848,"M","Y","Full-Time","High School","None","6","50-99","Pvt Ltd","2",67,"0"
"9620",11525,"11",0.55,NA,"N","Part-Time","Graduate","STEM","<1",NA,NA,"never",20,"1"
"9621",8604,"103",0.92,"M","Y","Part-Time","Graduate","STEM","14","10000+","Pvt Ltd",">4",43,"0"
"9622",8757,"160",0.92,"M","N","None","Graduate","STEM",">20",NA,NA,"1",26,"1"
"9623",23889,"103",0.92,NA,"Y","Part-Time","Graduate","STEM","1","10000+","Pvt Ltd","1",72,"0"
"9624",9080,"21",0.624,"M","Y","Full-Time","Graduate","STEM","4",NA,NA,"1",65,"0"
"9625",19484,"136",0.897,"M","Y","None","High School","None","2","10-49","Pvt Ltd","2",30,"0"
"9626",5627,"21",0.624,NA,"N","Full-Time","Graduate","STEM","3",NA,NA,"never",10,"1"
"9627",832,"23",0.899,"M","Y","None","Graduate","STEM","9","1000-4999","Pvt Ltd",">4",22,"1"
"9628",6240,"114",0.926,"M","Y","None","Graduate","Humanities","18","100-500","Pvt Ltd",">4",61,"0"
"9629",44,"136",0.897,"M","Y","None","Masters","STEM",">20","500-999","Pvt Ltd","1",145,"0"
"9630",13527,"103",0.92,"M","N","Full-Time","Graduate","Arts","2",NA,NA,"1",48,"0"
"9631",27660,"114",0.926,"F","Y","None","Graduate","STEM","11","100-500","Pvt Ltd","2",30,"1"
"9632",25643,"21",0.624,"M","Y","Full-Time","Graduate","STEM","8","100-500","Pvt Ltd","1",96,"0"
"9633",26913,"57",0.866,"M","Y","Full-Time","Graduate","STEM","6","<10",NA,"1",108,"0"
"9634",6284,"116",0.743,"M","Y","None","Masters","STEM","11",NA,NA,"1",28,"1"
"9635",15969,"105",0.794,"M","Y","Full-Time","High School","None","5","<10","Pvt Ltd","1",91,"0"
"9636",32081,"23",0.899,"M","Y","None","Graduate","Humanities","18","50-99","Pvt Ltd","1",20,"0"
"9637",17972,"40",0.776,"M","Y","None","Masters","STEM","6","<10","Pvt Ltd","2",54,"0"
"9638",5169,"21",0.624,NA,"Y","Full-Time","High School","None","5",NA,NA,"1",16,"1"
"9639",30203,"21",0.624,"M","Y","Full-Time","Masters","STEM","4","50-99","Pvt Ltd","1",22,"0"
"9640",30978,"167",0.921,"M","Y","None","Graduate","Humanities","13","<10","Funded Startup","1",150,"0"
"9641",23298,"103",0.92,NA,"N","None","High School","None","6",NA,NA,"never",35,"0"
"9642",7479,"103",0.92,"M","Y","None","Graduate","STEM","10","50-99","Pvt Ltd","1",32,"0"
"9643",16452,"136",0.897,"M","N","Full-Time","Graduate","STEM","2",NA,NA,"never",87,"0"
"9644",9901,"166",0.649,"M","Y","Part-Time","Graduate","STEM","1","10-49","Early Stage Startup","never",19,"0"
"9645",11411,"75",0.939,"M","N","None","Masters","STEM","4","1000-4999","Pvt Ltd","2",44,"0"
"9646",7790,"16",0.91,"M","Y","None","Graduate","STEM","9","50-99","Pvt Ltd","1",9,"0"
"9647",10733,"21",0.624,"F","N","None","Graduate","STEM","4","50-99","Pvt Ltd","1",3,"1"
"9648",8438,"103",0.92,"M","Y","None","Graduate","Other","7","5000-9999","Pvt Ltd","1",41,"1"
"9649",3748,"103",0.92,"M","Y","None","Graduate","Business","7","<10","Pvt Ltd","1",116,"0"
"9650",1947,"100",0.887,"M","Y","None","Graduate","None","16",NA,NA,"1",49,"0"
"9651",7480,"75",0.939,NA,"Y","None","Graduate","Humanities",">20","100-500","Pvt Ltd","1",64,"0"
"9652",10399,"103",0.92,"M","N","None",NA,NA,"5",NA,NA,"never",67,"0"
"9653",23315,"103",0.92,"F","N","None","Graduate","Humanities","1","500-999","Public Sector","never",95,"1"
"9654",28880,"21",0.624,"M","Y","Full-Time","Graduate","STEM","1","10000+","Pvt Ltd","1",42,"0"
"9655",21571,"90",0.698,NA,"N","None","Masters","STEM",">20","<10","Pvt Ltd",">4",70,"0"
"9656",16025,"103",0.92,"M","N","Full-Time","Graduate","STEM","10",NA,NA,"never",87,"0"
"9657",17257,"21",0.624,NA,"N","Full-Time","Graduate","STEM","1","<10",NA,NA,43,"0"
"9658",26204,"61",0.913,"M","Y","None","Graduate","STEM","19","5000-9999","Public Sector",">4",9,"0"
"9659",26699,"114",0.926,"M","N","None","High School","None","10","<10","Early Stage Startup","1",107,"1"
"9660",5993,"150",0.698,"M","Y","None","High School","None","16","100-500","Public Sector",">4",74,"0"
"9661",11656,"21",0.624,"F","N","None","Masters","STEM","13","1000-4999","Pvt Ltd",">4",56,"1"
"9662",24939,"21",0.624,NA,"N","Full-Time","Graduate","STEM","3","100-500","Pvt Ltd","2",56,"1"
"9663",3040,"103",0.92,NA,"Y","None","Graduate","STEM","4","500-999","NGO","2",17,"0"
"9664",18674,"114",0.926,NA,"Y","None","Masters","STEM",">20",NA,NA,"1",47,"0"
"9665",16350,"90",0.698,NA,"N","None","High School","None","1",NA,NA,"never",6,"0"
"9666",17739,"21",0.624,"M","Y","Full-Time","Graduate","STEM","<1","10-49","Pvt Ltd","1",22,"0"
"9667",24758,"102",0.804,"M","Y","None","Graduate","STEM","16","50-99","Pvt Ltd",">4",52,"0"
"9668",20491,"21",0.624,NA,"Y","Full-Time","Graduate","STEM","6","100-500","Pvt Ltd","1",16,"1"
"9669",28749,"103",0.92,"M","Y","None","Graduate","STEM","3","100-500","Funded Startup","1",82,"0"
"9670",16837,"160",0.92,"M","N","None","Graduate","STEM","15",NA,NA,"1",162,"1"
"9671",2881,"102",0.804,NA,"Y","None","Masters","STEM","6","500-999","Pvt Ltd","2",90,"0"
"9672",2514,"50",0.896,"M","Y","None","Graduate","STEM","8","<10","Pvt Ltd","3",39,"0"
"9673",31605,"103",0.92,"M","Y","None","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",31,"0"
"9674",3608,"160",0.92,"F","Y","None","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",40,"0"
"9675",8850,"160",0.92,NA,"Y","None","Graduate","STEM","7","5000-9999","Pvt Ltd","4",51,"0"
"9676",11790,"103",0.92,NA,"Y","None","Graduate","STEM",">20",NA,NA,">4",110,"1"
"9677",336,"73",0.754,"M","Y","Part-Time","Graduate","STEM","4","10-49","Pvt Ltd","1",96,"0"
"9678",7338,"75",0.939,"M","Y","None","Graduate","STEM","20","100-500","NGO",">4",82,"0"
"9679",28107,"103",0.92,NA,"Y","None","Masters","STEM","16","50-99","Pvt Ltd","1",155,"0"
"9680",30734,"145",0.555,"M","N","None","Graduate","Humanities","1",NA,NA,"never",26,"1"
"9681",9524,"12",0.64,NA,"Y","Part-Time","High School","None","6","100-500",NA,"1",10,"0"
"9682",26392,"160",0.92,"M","Y","None","Graduate","STEM","11","<10","Funded Startup","1",24,"0"
"9683",31766,"21",0.624,"M","Y","None","Graduate","STEM","2","10-49","Early Stage Startup","1",34,"1"
"9684",29670,"114",0.926,"M","Y","None","Masters","STEM","10",NA,NA,"3",28,"0"
"9685",27254,"104",0.924,"M","Y","None","Graduate","STEM","11","<10","Funded Startup","3",40,"0"
"9686",30225,"16",0.91,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd","3",167,"1"
"9687",1835,"75",0.939,"M","Y","Full-Time","High School","None","19","50-99","Public Sector","2",26,"0"
"9688",31695,"103",0.92,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",81,"0"
"9689",30704,"103",0.92,"M","Y","None","Graduate","STEM","15","10-49","Other",">4",30,"0"
"9690",17000,"103",0.92,NA,"Y","None","Graduate","STEM","19","50-99","Pvt Ltd",">4",101,"0"
"9691",14378,"21",0.624,"M","Y","Full-Time","Graduate","STEM","<1","500-999",NA,"1",22,"1"
"9692",20289,"103",0.92,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",7,"1"
"9693",11194,"103",0.92,"F","Y","None","Graduate","STEM","8","100-500","Pvt Ltd","2",314,"0"
"9694",390,"103",0.92,"M","Y","None","Graduate","STEM","9","1000-4999","Pvt Ltd","never",28,"0"
"9695",11863,"103",0.92,"M","Y","Part-Time","Graduate","STEM","16","1000-4999","Pvt Ltd","1",30,"0"
"9696",22002,"103",0.92,"M","Y","None","Graduate","STEM","14","<10","Pvt Ltd","2",110,"0"
"9697",18687,"16",0.91,"M","Y","None","Masters","Other","13","1000-4999","NGO",">4",182,"0"
"9698",9088,"115",0.789,"F","N","Full-Time","Graduate","STEM","3",NA,NA,"never",144,"1"
"9699",23977,"123",0.738,NA,"Y","Full-Time","Graduate","STEM","17",NA,NA,"3",13,"1"
"9700",32738,"21",0.624,"M","N","Full-Time","Graduate","STEM","<1",NA,"Pvt Ltd","never",114,"0"
"9701",22299,"114",0.926,"M","Y","None","Masters","STEM",">20","10-49","Pvt Ltd",">4",70,"0"
"9702",25200,"21",0.624,"F","Y","None","Graduate","STEM","7","10000+","Pvt Ltd","1",118,"0"
"9703",1389,"16",0.91,"M","Y","None","Phd","STEM",">20","50-99","Pvt Ltd",">4",55,"0"
"9704",23738,"97",0.925,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",34,"0"
"9705",30160,"103",0.92,"F","Y","None","Graduate","STEM","2","10-49","Pvt Ltd","never",168,"0"
"9706",14813,"21",0.624,NA,"Y","None","Masters","STEM","7",NA,"Pvt Ltd","1",21,"1"
"9707",26558,"21",0.624,"M","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","3",68,"1"
"9708",32237,"67",0.855,"M","N","None","High School","None","8",NA,NA,"never",31,"0"
"9709",31778,"103",0.92,"M","N","None","Graduate","STEM","15","100-500","Pvt Ltd",">4",32,"0"
"9710",15044,"103",0.92,"M","Y","None","Graduate","STEM","13","1000-4999","Pvt Ltd","2",14,"0"
"9711",3705,"157",0.769,"M","Y","None","Masters","STEM","14","5000-9999","Public Sector","2",36,"0"
"9712",25652,"102",0.804,NA,"N","None","Masters","Business","5",NA,NA,"2",157,"1"
"9713",31680,"114",0.926,"M","N","None","Masters","Humanities","11","50-99","Pvt Ltd","3",90,"0"
"9714",29674,"16",0.91,"M","Y","None","Graduate","Arts",">20",NA,NA,">4",27,"0"
"9715",2142,"76",0.698,NA,"Y","None","High School","None","5","<10","Funded Startup","1",44,"0"
"9716",14745,"21",0.624,"F","N","Full-Time","Masters","STEM","6","10-49","Pvt Ltd","1",29,"0"
"9717",6887,"21",0.624,"M","Y","None","Graduate","STEM","10","10000+","Pvt Ltd","1",24,"0"
"9718",11834,"114",0.926,NA,"Y","Part-Time","Graduate","STEM","15","10-49","Pvt Ltd",">4",73,"0"
"9719",2037,"149",0.689,"M","N",NA,"Graduate","STEM","6",NA,NA,"2",166,"1"
"9720",29029,"102",0.804,"M","Y","Part-Time","Graduate","STEM","2","100-500","Pvt Ltd","1",31,"0"
"9721",29032,"16",0.91,"F","Y","None","Graduate","STEM","12","10-49","Pvt Ltd","3",10,"0"
"9722",23323,"103",0.92,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",37,"0"
"9723",4916,"128",0.527,"M","N","None","Graduate","STEM","5",NA,NA,"1",92,"0"
"9724",12871,"136",0.897,"M","N","None","Masters","STEM","10",NA,NA,"1",60,"1"
"9725",7047,"21",0.624,"M","Y","None","Graduate","STEM","8","500-999","Pvt Ltd","1",70,"1"
"9726",31619,"64",0.666,"M","N","Part-Time","Masters","Humanities","2",NA,NA,"2",81,"0"
"9727",26734,"36",0.893,"M","Y","Part-Time","Graduate","Arts","8","10-49","Public Sector","1",23,"0"
"9728",22833,"50",0.896,"M","N","None","Masters","STEM","5","50-99","Public Sector","1",95,"0"
"9729",26507,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd","4",6,"0"
"9730",10744,"100",0.887,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd","4",80,"0"
"9731",4854,"16",0.91,"M","Y","None","High School","None","20",NA,NA,">4",24,"1"
"9732",13950,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",30,"1"
"9733",30716,"103",0.92,"M","Y","None","Graduate","STEM","17","10-49","Funded Startup","2",36,"0"
"9734",3545,"114",0.926,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",31,"0"
"9735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9736",6053,"16",0.91,"M","Y","None","Graduate","STEM",">20",NA,NA,"4",98,"0"
"9737",23661,"103",0.92,"M","Y","Full-Time","Graduate","STEM","5",NA,NA,">4",31,"1"
"9738",28746,"103",0.92,"M","Y","None","Graduate","Humanities","6","50-99","Pvt Ltd","1",45,"0"
"9739",29384,"64",0.666,"M","Y","None","Graduate","STEM",">20","<10","Pvt Ltd",">4",94,"0"
"9740",21262,"158",0.766,NA,"Y","None","Masters","STEM","9","10000+","Pvt Ltd","1",158,"0"
"9741",31104,"103",0.92,"M","N","None","Graduate","STEM",">20",NA,NA,"2",48,"0"
"9742",20161,"103",0.92,"F","Y","None","Masters","Other","5",NA,NA,"1",54,"0"
"9743",768,"36",0.893,NA,"Y","None","Graduate","STEM",">20","100-500","Pvt Ltd",">4",22,"0"
"9744",29840,"50",0.896,"M","Y","None","Masters","STEM",">20",NA,NA,"1",42,"0"
"9745",26111,"103",0.92,"M","Y","None","Graduate","Humanities","8","10000+","Pvt Ltd","1",21,"0"
"9746",29292,"136",0.897,"M","Y","None","Graduate","STEM","14","100-500","Pvt Ltd","1",16,"0"
"9747",25831,"173",0.878,"M","N","Full-Time","Graduate","STEM","14",NA,NA,"2",8,"1"
"9748",1458,"83",0.923,NA,"Y","None","Masters","STEM","9","10000+","Pvt Ltd",">4",6,"1"
"9749",17112,"160",0.92,"M","N","None","Primary School","None","1",NA,NA,"never",60,"1"
"9750",20197,"103",0.92,"M","Y","None","Graduate","STEM","10","50-99","Funded Startup","1",83,"0"
"9751",8025,"45",0.89,NA,"Y","None","Masters","STEM","12","1000-4999","Pvt Ltd","1",46,"0"
"9752",13411,"21",0.624,"M","Y","None","Masters","STEM","10",NA,NA,"1",12,"0"
"9753",20264,"73",0.754,NA,"N","None","High School","None","1",NA,NA,"never",59,"0"
"9754",25878,"57",0.866,"M","Y","Full-Time","Graduate","STEM","7",NA,NA,"2",94,"0"
"9755",430,"160",0.92,NA,"Y","None","Masters","STEM",">20",NA,NA,"3",46,"1"
"9756",22953,"103",0.92,"M","Y","None","Graduate","Humanities","10","10-49","Pvt Ltd",">4",150,"0"
"9757",10841,"114",0.926,"M","Y","None","Masters","STEM",">20","<10","Pvt Ltd",">4",54,"0"
"9758",12861,"136",0.897,NA,"Y","None","Masters","STEM","11","1000-4999",NA,"2",31,"0"
"9759",31610,"103",0.92,"M","Y","None","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",78,"0"
"9760",5297,"36",0.893,"M","Y","Part-Time","Graduate","Humanities",">20","1000-4999","Pvt Ltd","1",96,"0"
"9761",24859,"102",0.804,"M","Y","None","Phd","STEM",">20","100-500","Public Sector",">4",28,"1"
"9762",1785,"21",0.624,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",20,"1"
"9763",11690,"114",0.926,"M","Y","None","Masters","STEM","16","1000-4999","Pvt Ltd","1",13,"0"
"9764",2568,"173",0.878,NA,"N","None","Masters","Humanities","1","<10","Pvt Ltd","1",98,"0"
"9765",12796,"16",0.91,NA,"N","Full-Time","High School","None","<1","10-49","Pvt Ltd","2",58,"0"
"9766",17,"21",0.624,NA,"Y","None","Graduate","STEM","13","5000-9999","Pvt Ltd","4",38,"0"
"9767",5773,"21",0.624,"M","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","1",55,"0"
"9768",21178,"65",0.802,"M","Y","None","Graduate","STEM","4",NA,NA,"1",15,"0"
"9769",7667,"103",0.92,"F","N","None","Graduate","Humanities","4","100-500","NGO","2",68,"0"
"9770",20025,"103",0.92,"M","Y","None","Masters","STEM","10","10000+","Pvt Ltd",">4",23,"1"
"9771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9772",1435,"103",0.92,NA,"N","None","High School","None",NA,NA,NA,NA,4,"0"
"9773",9960,"61",0.913,NA,"Y","None","Graduate","STEM","17","100-500","Pvt Ltd",">4",34,"0"
"9774",3343,"100",0.887,"M","N","None","Graduate","STEM",">20",NA,NA,"1",76,"0"
"9775",28152,"160",0.92,"M","Y","None","Masters","Humanities",">20","10-49","NGO",">4",278,"0"
"9776",18554,"138",0.836,"M","Y","None","Graduate","STEM","9","10-49","Pvt Ltd","1",86,"0"
"9777",30402,"114",0.926,"M","N","None","Masters","STEM","8","50-99","Pvt Ltd","1",20,"0"
"9778",13285,"41",0.827,"M","Y","Part-Time","Graduate","STEM",">20","50-99","Pvt Ltd",">4",118,"0"
"9779",4510,"75",0.939,"M","N","None","High School","None","3",NA,NA,"never",9,"0"
"9780",6860,"21",0.624,NA,"Y","None","Masters","STEM","7","10-49","Pvt Ltd","never",70,"1"
"9781",15782,"103",0.92,NA,"N","None","Graduate","STEM","16","100-500","Pvt Ltd","1",23,"0"
